frequency_hz,Warm_Tube_Subtle_actual_db,Warm_Tube_Subtle_tone_only_db,Warm_Tube_Reference_actual_db,Warm_Tube_Reference_tone_only_db,Warm_Tube_Rich_actual_db,Warm_Tube_Rich_tone_only_db
151.61048735118524,-1.570928321737624,0.4290716782623767,-2.2227979988372475,0.7772020011627516,-2.915025194917698,1.084974805082301
154.25812235255987,-1.5726098996128788,0.4273901003871199,-2.220777247949782,0.7792227520502155,-2.9182006823036,1.0817993176963974
156.95199407029216,-1.5738694102115183,0.4261305897884807,-2.218163021250602,0.7818369787493978,-2.920044363001013,1.0799556369989856
159.69290995478175,-1.5747261548339218,0.4252738451660775,-2.215015588874582,0.7849844111254206,-2.9205647338226037,1.0794352661773943
162.4816915572595,-1.5752029465839286,0.4247970534160684,-2.2114016301063097,0.7885983698936888,-2.9197789445940643,1.0802210554059362
165.31917477603628,-1.5753260125658914,0.4246739874341093,-2.2073938298430202,0.7926061701569775,-2.9177129130399155,1.0822870869600822
168.20621010705213,-1.575124868524251,0.4248751314757487,-2.203070369742222,0.796929630257778,-2.9144014127094273,1.0855985872905711
171.14366289880007,-1.5746321635680594,0.42536783643194076,-2.1985143061418637,0.8014856938581328,-2.9098881313980263,1.090111868601977
174.13241361170256,-1.573883492389084,0.4261165076109155,-2.1938128288575327,0.8061871711424666,-2.9042256949266267,1.0957743050733704
177.17335808201648,-1.5729171718805224,0.4270828281194777,-2.1890563978998228,0.8109436021001784,-2.8974756486506386,1.102524351349363
180.26740779034878,-1.571773979658368,0.42822602034163315,-2.184337759393911,0.8156622406060875,-2.889708386917503,1.110291613082499
183.41549013485863,-1.5704968519043807,0.42950314809561857,-2.1797508468972953,0.8202491531027065,-2.8810030178659347,1.118996982134063
186.6185487092333,-1.5691305390843615,0.43086946091563744,-2.175389579785889,0.8246104202141112,-2.8714471495289047,1.1285528504710944
189.87754358551663,-1.5677212186061276,0.43227878139387355,-2.17134657667497,0.8286534233250304,-2.8611365811646134,1.1388634188353854
193.19345160187666,-1.5663160649807986,0.43368393501919905,-2.1677118079712563,0.8322881920287444,-2.8501748831381883,1.149825116861811
196.56726665540063,-1.564962779892499,0.43503722010749946,-2.1645712177499514,0.8354287822500477,-2.838672848656386,1.1613271513436154
200.00000000000003,-1.5637090856824498,0.4362909143175473,-2.162005350111803,0.8379946498881984,-2.8267478017018477,1.173252198298151
203.49268054952128,-1.5626021885968455,0.43739781140315426,-2.1600880193967393,0.8399119806032604,-2.8145227479030197,1.185477252096982
207.0463551861476,-1.561688219353918,0.43831178064608256,-2.1588850655770604,0.8411149344229417,-2.802125358756789,1.1978746412432086
210.66208907418743,-1.561011661207938,0.4389883387920623,-2.158453236536816,0.8415467634631814,-2.7896867847724742,1.2103132152275267
214.34096597934231,-1.5606147769986143,0.43938522300138527,-2.15883923677537,0.8411607632246301,-2.777340299733215,1.2226597002667878
218.08408859355055,-1.5605370484155476,0.43946295158445103,-2.1600789776190625,0.8399210223809359,-2.765219785824005,1.2347802141759958
221.8925788655044,-1.5608146415654522,0.4391853584345456,-2.162197057295815,0.8378029427041832,-2.7534580783845253,1.2465419216154754
225.7675783369377,-1.5614799134546673,0.4385200865453327,-2.165206490845838,0.8347935091541632,-2.7421851980653855,1.2578148019346138
229.71024848478763,-1.562560973495836,0.43743902650416233,-2.16910869968134,0.8308913003186631,-2.7315265076215707,1.26847349237843
233.7217710693302,-1.5640813135581932,0.435918686441807,-2.173893760333527,0.8261062396664719,-2.7216008391212245,1.2783991608787726
237.803348488398,-1.566059518065148,0.4339404819348516,-2.1795409010488034,0.820459098951198,-2.712518644518121,1.287481355481879
241.95620413778028,-1.5685090635474122,0.4314909364525873,-2.186019225055629,0.8139807749443756,-2.704380227857532,1.295619772142472
246.1815827779204,-1.57143821402249,0.42856178597750866,-2.193288630841513,0.8067113691584876,-2.697274119838895,1.3027258801611028
250.48075090701465,-1.5748500155195555,0.4251499844804444,-2.201300893169051,0.7986991068309479,-2.6912756546078906,1.308724345392109
254.85499714062672,-1.5787423892783836,0.4212576107216168,-2.2100008640114623,0.7899991359885357,-2.6864458048230455,1.3135541951769516
259.3056325979338,-1.583108320083679,0.41689167991631915,-2.2193277506154963,0.7806722493845013,-2.6828303231355077,1.3171696768644914
263.8339912947144,-1.587936132499752,0.4120638675002453,-2.2292164281323203,0.7707835718676783,-2.680459227666845,1.3195407723331543
268.44143054320244,-1.5932098452677403,0.40679015473225977,-2.2395987465368647,0.7604012534631372,-2.679346655824207,1.3206533441757924
273.12933135892195,-1.5989095913108762,0.40109040868912155,-2.2504047958342515,0.7495952041657481,-2.6794910956614744,1.3205089043385245
277.8990988746275,-1.6050120896625433,0.394987910337456,-2.261564098529352,0.7384359014706455,-2.68087598829214,1.3191240117078549
282.75216276147233,-1.6114911541255998,0.38850884587439843,-2.273006704984399,0.7269932950156035,-2.683470679626999,1.3165293203730024
287.6899776575326,-1.6183182234688065,0.3816817765311942,-2.2846641733191673,0.7153358266808342,-2.687231685399767,1.3127683146002334
292.714023603816,-1.625462898326483,0.37453710167351606,-2.2964704223175008,0.7035295776824966,-2.6921042220768343,1.3078957779231661
297.8258064878818,-1.632893470986108,0.36710652901389307,-2.3083624515707886,0.6916375484292138,-2.698023947106459,1.301976052893543
303.02685849521066,-1.6405774356437641,0.3594225643562354,-2.320280928441654,0.6797190715583477,-2.7049188467830803,1.295081153216918
308.3187385684544,-1.648481968681264,0.3515180313187363,-2.332170646030744,0.6678293539692549,-2.71271120783507,1.287288792164933
313.7030328747096,-1.6565743705152016,0.3434256294847992,-2.3439808596871425,0.6560191403128586,-2.7213196102227846,1.2786803897772139
319.18135528094626,-1.6648224627325239,0.33517753726747973,-2.355665512291434,0.6443344877085673,-2.7306608826328493,1.2693391173671498
324.75534783774424,-1.6731949363085443,0.32680506369145645,-2.3671833602823833,0.6328166397176159,-2.740651968645108,1.2593480313548924
330.4266812714741,-1.681661648800815,0.31833835119918363,-2.3784980132874,0.6215019867126014,-2.751211659583076,1.2487883404169218
336.1970554850728,-1.6901938700617338,0.3098061299382673,-2.3895779004359716,0.61042209956403,-2.7622621587852043,1.2377378412147952
342.0682000675683,-1.6987644776825537,0.3012355223174443,-2.400396176193182,0.5996038238068149,-2.773730451373568,1.226269548626434
348.04187481249704,-1.707348104533879,0.2926518954661219,-2.410930577815438,0.5890694221845599,-2.7855494624972783,1.2144505375027221
354.1198702453797,-1.7159212418103613,0.28407875818963735,-2.421163245485649,0.5788367545143516,-2.797658994945302,1.2023410050546972
360.3040081604048,-1.724462301609376,0.2755376983906238,-2.431080515062735,0.568919484937265,-2.810006444458064,1.1899935555419354
366.5961421664872,-1.7329516435798544,0.2670483564201428,-2.4406726919516815,0.5593273080483184,-2.8225472968072607,1.177452703192738
372.9981582428597,-1.7413715703413657,0.2586284296586345,-2.449933813392555,0.5500661866074428,-2.8352454155165763,1.1647545844834237
379.51197530437014,-1.7497062963637813,0.2502937036362186,-2.4588614051460125,0.5411385948539891,-2.8480731327394104,1.1519268672605896
386.13954577665,-1.7579418949869257,0.2420581050130764,-2.4674562372230917,0.5325437627769087,-2.861011158183845,1.1389888418161553
392.8828561813254,-1.766066227808213,0.23393377219178915,-2.4757220823668997,0.5242779176331015,-2.87404832284059,1.1259516771594105
399.7439277314502,-1.774068860549403,0.22593113945059623,-2.483665479858996,0.5163345201410029,-2.8871811751384007,1.1128188248616002
406.72481693733454,-1.7819409689731938,0.2180590310268074,-2.491295506391242,0.5087044936087591,-2.9004134477354198,1.0995865522645811
413.82761622295806,-1.789675238036243,0.21032476196375816,-2.4986235550165024,0.5013764449834971,-2.913755413358717,1.0862445866412846
421.05445455314145,-1.7972657571149697,0.20273424288503028,-2.5056631225966846,0.4943368774033146,-2.9272231481025672,1.0727768518974325
428.4074980716767,-1.8047079135972393,0.19529208640275925,-2.5124296056121045,0.4875703943878946,-2.9408377205830454,1.059162279416954
435.8889507505972,-1.8119982868621098,0.18800171313788955,-2.5189401039300523,0.48105989606994964,-2.954624325310178,1.0453756746898244
443.5010550507864,-1.8191345442340725,0.18086545576592755,-2.525213231732609,0.47478676826739236,-2.968611378533753,1.0313886214662469
451.2460925941271,-1.8261153401558348,0.17388465984416376,-2.531268934795223,0.468731065204775,-2.9828295948053323,1.0171704051946706
459.126384847382,-1.8329402195739455,0.1670597804260562,-2.5371283130413573,0.4628716869586448,-2.997311062333326,1.0026889376666714
467.1442938180243,-1.8396095262649126,0.1603904737350878,-2.5428134474976045,0.4571865525023961,-3.012088334952619,0.9879116650473817
475.3022227622146,-1.8461243165404082,0.15387568345959407,-2.5483472306213923,0.4516527693786063,-3.027193558122109,0.9728064418778936
483.6026169051442,-1.8524862786904175,0.14751372130958382,-2.553753199312558,0.44624680068744266,-3.042657645541177,0.957342354458821
492.04796417395556,-1.858697658287822,0.14130234171217787,-2.559055369903249,0.44094463009675017,-3.058509521900744,0.9414904780992571
500.64079594346515,-1.864761189360093,0.13523881063990656,-2.564278074747419,0.4357219252525819,-3.0747754458149066,0.9252245541850966
509.3836877949081,-1.870680031381995,0.12931996861800665,-2.569445800256638,0.4305541997433632,-3.0914784250291594,0.9085215749708407
518.2792602879315,-1.876457711893604,0.12354228810639578,-2.5745830264248584,0.42541697357514086,-3.1086377336844744,0.8913622663155251
527.3301797460717,-1.882098074580632,0.11790192541936938,-2.5797140682339874,0.4202859317660135,-3.1262685387834117,0.8737314612165892
536.539159055945,-1.8876052324743273,0.11239476752567172,-2.5848629195627,0.4151370804372996,-3.1443816400217672,0.8556183599782314
545.9089584804016,-1.8929835260743628,0.10701647392563705,-2.590053100462471,0.40994689953752766,-3.1629833240803995,0.8370166759196042
555.4423864858711,-1.8982374860230424,0.10176251397695946,-2.5953075089534767,0.40469249104652494,-3.182075331329541,0.8179246686704613
565.1423005841655,-1.9033718000624489,0.09662819993755123,-2.6006482786177587,0.3993517213822401,-3.201654929863986,0.7983450701360139
575.0116081889761,-1.9083912839135972,0.09160871608640118,-2.606096643508807,0.3939033564911926,-3.2217150890112753,0.7782849109887234
585.053267487329,-1.9133008558199416,0.08669914418005754,-2.6116728119441355,0.38832718805586564,-3.242244742005699,0.7577552579943012
595.2702883262639,-1.9181055144140238,0.08189448558597395,-2.6173958508358397,0.38260414916416174,-3.263229125574687,0.7367708744253125
605.6657331149892,-1.9228103196416557,0.07718968035834312,-2.623283582204736,0.3767164177952642,-3.284650182744362,0.7153498172556384
616.2427177428006,-1.927420376468566,0.0725796235314321,-2.629352493422071,0.3706475065779263,-3.306487014293505,0.6935129857064942
627.0044125130225,-1.9319408210972102,0.06805917890278972,-2.6356176626670558,0.36438233733294717,-3.328716364039101,0.6712836359608989
637.9540430932644,-1.9363768094756237,0.06362319052437487,-2.642092700782697,0.3579072992173011,-3.351313123342771,0.6486868766572312
649.0948914822666,-1.9407335078548211,0.0592664921451794,-2.6487897106058265,0.3512102893941768,-3.3742508410506296,0.6257491589493701
